"VNetSubscriptionId","VNetSubscriptionName","VNetResourceGroup","VNetName","SubnetName","PrivateIP","DeviceName","DeviceType","DeviceResourceGroup","DeviceSubscription","DeviceTags","DeviceLocation","WorkloadType"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.49","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.39","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.59","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.69","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.56","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.20","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.72","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.16","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.24","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.64","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.30","pep-sqldb-prd-aueast-db-aze-01-nic","Network Interface","RG-AU-PROD-SQLDB-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-External-AUEast","10.150.14.5","auazedwvdt1-0-nic","Network Interface","RG-AU-PROD-WVD-01","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-PRD-JDEGS-AZE","VNET01-AU-JDEGS-Prod-AUEast","sNET01-AU-JDEGS-Prod-Internal-AUEast","10.150.51.77","EP-AU-PROD-RSV-Oracle-AZE-01.nic.1152fb14-89ff-40ed-b716-20c5af14dd76","Network Interface","RG-PRD-JDEGS-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-PRD-JDEGS-AZE","VNET01-AU-JDEGS-Prod-AUEast","sNET01-AU-JDEGS-Prod-Internal-AUEast","10.150.51.76","EP-AU-PROD-RSV-Oracle-AZE-01.nic.1152fb14-89ff-40ed-b716-20c5af14dd76","Network Interface","RG-PRD-JDEGS-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-PRD-JDEGS-AZE","VNET01-AU-JDEGS-Prod-AUEast","sNET01-AU-JDEGS-Prod-Internal-AUEast","10.150.51.93","EPsgrprdjdefaze01-nic","Network Interface","RG-PRD-JDEGS-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-PRD-JDEGS-AZE","VNET01-AU-JDEGS-Prod-AUEast","sNET01-AU-JDEGS-Prod-Internal-AUEast","10.150.51.94","EPsgrprdjdegsaze01-nic","Network Interface","RG-PRD-JDEGS-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-PRD-JDEGS-AZE","VNET01-AU-JDEGS-Prod-AUEast","sNET01-AU-JDEGS-Prod-Internal-AUEast","10.150.51.91","EPslrprdjdegsaze02-nic","Network Interface","RG-PRD-JDEGS-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","No tags","australiaeast","Production"
"bf624d28-560c-4932-8410-77233b811e6c","AU_SANDBOX_SUB","RG-Sandbox-POV003CloudLearning-AUEast","RG-Sandbox-POV003CloudLearning-AUEast-vnet","default","10.0.0.5","datascienceubuntu565","Network Interface","RG-Sandbox-POV003CloudLearning-AUEast","bf624d28-560c-4932-8410-77233b811e6c","No tags","australiaeast","Non-Production"
"bf624d28-560c-4932-8410-77233b811e6c","AU_SANDBOX_SUB","RG-Sandbox-ZH_RiskClassification-AZE","RG-Sandbox-ZH_RiskClassification-AZE-vnet","default","10.0.0.9","pep-GRP-ZH-ADF.nic.d67078c0-51ca-4a72-8c6b-514245808295","Network Interface","RG-Sandbox-ZH_RiskClassification-AZE","bf624d28-560c-4932-8410-77233b811e6c","No tags","australiaeast","Non-Production"
"bf624d28-560c-4932-8410-77233b811e6c","AU_SANDBOX_SUB","RG-Sandbox-ZH_RiskClassification-AZE","RG-Sandbox-ZH_RiskClassification-AZE-vnet","default","10.0.0.4","PeP-ZeroHarmAPI.nic.e21b5ca3-19e3-4df1-b979-37690b37e003","Network Interface","RG-Sandbox-ZH_RiskClassification-AZE","bf624d28-560c-4932-8410-77233b811e6c","No tags","australiaeast","Non-Production"
"bf624d28-560c-4932-8410-77233b811e6c","AU_SANDBOX_SUB","RG-Sandbox-ZH_RiskClassification-AZE","RG-Sandbox-ZH_RiskClassification-AZE-vnet","default","10.0.0.6","PeP-ZHOpenAIWEurope-nic","Network Interface","RG-Sandbox-ZH_RiskClassification-AZE","bf624d28-560c-4932-8410-77233b811e6c","No tags","australiaeast","Non-Production"
"bf624d28-560c-4932-8410-77233b811e6c","AU_SANDBOX_SUB","RG-Sandbox-ZH_RiskClassification-AZE","RG-Sandbox-ZH_RiskClassification-AZE-vnet","default","10.0.0.8","PePAzureCognitiveSearchNLP.nic.817dc743-19c6-4552-845e-6cb28b755ab6","Network Interface","RG-Sandbox-ZH_RiskClassification-AZE","bf624d28-560c-4932-8410-77233b811e6c","No tags","australiaeast","Non-Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","projectharvest2","harvest-vnet","default","10.6.0.4","harvest596_z1","Network Interface","projectharvest2","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-DEV-ODS-AUEast","RG-DEV-ODS-AUEast-vnet","default","10.0.1.6","skil_test_endpoint.nic.1caa7c1b-752d-4f47-83f5-cb72b45be108","Network Interface","AzureBackupRG_australiaeast_1","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-DEV-ODS-AUEast","RG-DEV-ODS-AUEast-vnet","default","10.0.1.4","pe_dev_util_odw.nic.4048cb5d-0f17-4af9-ba44-bdd872e133fa","Network Interface","RG_DEV_UTIL_ODW","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-DEV-ODS-AUEast","RG-DEV-ODS-AUEast-vnet","default","10.0.1.5","pe_dev_util_odw_dfs-nic","Network Interface","RG_DEV_UTIL_ODW","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-DEV-UTIL-ARCH-OpenAI","vm-dev-arch-langflow-vnet","default","10.5.0.200","pepdlnonprdsaarchutilopoenai-nic","Network Interface","RG-DEV-UTIL-ARCH-OpenAI","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-NONPRD-VNET001-AZE","vNET001-AU_TCS_NONPRD-AZE","default","172.16.0.100","pepdevutilopenai_tdscopilo-nic","Network Interface","RG-DEV-UTIL-ARCH-OpenAI","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-NONPRD-VNET001-AZE","vNET001-AU_TCS_NONPRD-AZE","Subnet001-AU_TCS_NONPRD-ORA-Secured-AZE","172.16.2.10","PEP-NONPRD-ORA-AZE-nic","Network Interface","RG-NONPRD-ORA-AZE","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-TCS-DevOpsServices01-AUEast","RG-TCS-DevOpsServices01-AUEast-vnet","default","10.0.3.4","devopsserver01-test-998","Network Interface","RG-TCS-DevOpsServices01-AUEast","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-TCS-ProjectServices01-AUEast","RG-TCS-ProjectServices01-AUEast-vnet","default","10.21.0.7","downerdc491","Network Interface","RG-TCS-ProjectServices01-AUEast","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-TCS-ProjectServices01-AUEast","RG-TCS-ProjectServices01-AUEast-vnet","default","10.21.0.8","downertcs-test-vm374","Network Interface","RG-TCS-ProjectServices01-AUEast","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-TCS-ProjectServices01-AUEast","RG-TCS-ProjectServices01-AUEast-vnet","default","10.21.0.4","projectserver01-test571","Network Interface","RG-TCS-ProjectServices01-AUEast","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-TCS-ProjectServices01-AUEast","RG-TCS-ProjectServices01-AUEast-vnet","default","10.21.0.6","spvm01508","Network Interface","RG-TCS-ProjectServices01-AUEast","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG-TEST-DesignServices-AUEast","RG-TEST-DesignServices-AUEast-vnet","default","10.0.2.4","geoservertestvm95","Network Interface","RG-TEST-DesignServices-AUEast","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","rg-utilities-github-runner","github-runner-vnet","default","10.7.0.4","github-runner222_z1","Network Interface","rg-utilities-github-runner","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","rg-utilities-jenkins","jenkins-serverVNET","jenkins-serverSubnet","10.0.0.4","jenkins-serverVMNic","Network Interface","rg-utilities-jenkins","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_TCS_SC_UAT","RG_TCS_SC_UAT-vnet","default","10.0.0.4","midservuat432","Network Interface","RG_TCS_SC_UAT","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","DtlProjectPicasso","DtlProjectPicassoSubnet","10.0.0.5","atlas453_z1","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","DtlProjectPicasso","DtlProjectPicassoSubnet","10.0.0.7","jenkins-vmVMNic","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","DtlProjectPicasso","DtlProjectPicassoSubnet","10.0.0.4","shutdowntest5","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","DtlProjectPicasso","DtlProjectPicassoSubnet","10.0.0.6","solidworks-pdm-temp884_z1","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","solidworks-pdm-test","default","10.8.0.4","solidworks-pdm-test259_z1","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","webtools-vn","default","10.0.0.4","webtoolstest.nic.4d4b2e0a-f23f-49d6-bb02-bae3f4a68bc5","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","AU_TCS_NONPRD_SUB","RG_Utilities_SpatialDesignTools_Dev","webtools-vn","default","10.0.0.5","webtoolstest.nic.4d4b2e0a-f23f-49d6-bb02-bae3f4a68bc5","Network Interface","RG_Utilities_SpatialDesignTools_Dev","8611c1c3-edb0-44fa-8ea2-d9d0b55caaaa","No tags","australiaeast","Production"
"f9ffc81a-4b89-46bd-99c2-8aa43253808a","AU_TCS_PRD_SUB","RG-TCS-ProjectServices01-AUEast","RG-TCS-ProjectServices01-AUEast-vnet","default","10.0.1.4","spvm476","Network Interface","RG-TCS-ProjectServices01-AUEast","f9ffc81a-4b89-46bd-99c2-8aa43253808a","No tags","australiaeast","Production"
"7e57bdd9-bced-4d85-a9f2-f1e63e7fbfc2","CONNECTIVITY_SUB_01","RG-CONNECTIVITY_SUB_01-Network-AUEast","vNET01-Con-Prod-AUEast","sNET01-CONNECTIVITY_SUB_01-Frontend-AUEast","10.150.82.4","SQUIDPROXY-vNIC","Network Interface","RG-PROD-SQUID-PROXY1-DMZ-AUEAST","7e57bdd9-bced-4d85-a9f2-f1e63e7fbfc2","No tags","australiaeast","Production"
"0ee08044-acb9-4497-8501-4d01ce0f2088","CORP_PROD_XDNA_SUB","RG-AE-PROD-XDNA-01","vNET-AE-PROD-XDNA-01","XDNAPrivateEndpoints","10.156.48.5","PE-AE-PROD-TRAINDNASVR-DFS-01-nic","Network Interface","RG-AE-PROD-XDNA-01","0ee08044-acb9-4497-8501-4d01ce0f2088","No tags","australiaeast","Production"
"0ee08044-acb9-4497-8501-4d01ce0f2088","CORP_PROD_XDNA_SUB","RG-AE-PROD-XDNA-01","vNET-AE-PROD-XDNA-01","XDNAPrivateEndpoints","10.156.48.4","RG-AE-PROD-TRAINDNASVR-BLOB-01-nic","Network Interface","RG-AE-PROD-XDNA-01","0ee08044-acb9-4497-8501-4d01ce0f2088","No tags","australiaeast","Production"
"87a97c49-033b-4309-9a17-482c46ced324","DD_EXT_SUB","RG-TST-SVR-Data-Factory","vm-trs-svr-connector-vnet","default","10.3.0.7","sql-tst-svr-pe-1-nic","Network Interface","RG-TST-SVR-Data-Factory","87a97c49-033b-4309-9a17-482c46ced324","No tags","australiaeast","Unknown"
"87a97c49-033b-4309-9a17-482c46ced324","DD_EXT_SUB","RG-TST-SVR-Data-Factory","vm-trs-svr-connector-vnet","default","10.3.0.8","staging-storage-privatendpoint-nic","Network Interface","RG-TST-SVR-Data-Factory","87a97c49-033b-4309-9a17-482c46ced324","No tags","australiaeast","Non-Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-NonPRD-AVD-Net-AZE","vNET01-NonPRD-AVD-LZ-DownerNZ-AZE","sNET01-NonPRD-AVD-DNZ-General-Session-Host-AZE","10.150.222.4","auaze-avda-4c31-nic","Network Interface","RG-NonPRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-NonPRD-AVD-Net-AZE","vNET01-NonPRD-AVD-LZ-DownerNZ-AZE","sNET01-NonPRD-AVD-DNZ-General-Session-Host-AZE","10.150.222.18","auaze-avdc-57ac-nic","Network Interface","RG-NonPRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-NonPRD-AVD-Net-AZE","vNET01-NonPRD-AVD-LZ-DownerNZ-AZE","sNET01-NonPRD-AVD-DNZ-General-Session-Host-AZE","10.150.222.14","auaze-avdc-9252-nic","Network Interface","RG-NonPRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-NonPRD-AVD-Net-AZE","vNET01-NonPRD-AVD-LZ-DownerNZ-AZE","sNET01-NonPRD-AVD-DNZ-General-Session-Host-AZE","10.150.222.13","auaze-avdc-df33-nic","Network Interface","RG-NonPRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerAU-AZE","sNET01-PRD-AVD-DWNAU-General-Session-Host-AZE","10.150.104.22","auaze-avdb-71c7-nic","Network Interface","RG-PRD-AVD-DWNAU-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerAU-AZE","sNET01-PRD-AVD-DWNAU-General-Session-Host-AZE","10.150.104.96","auaze-avdb-df48-nic","Network Interface","RG-PRD-AVD-DWNAU-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerAU-AZE","sNET01-PRD-AVD-DWNAU-General-Session-Host-AZE","10.150.104.147","auaze-avdg-ce58-nic","Network Interface","RG-PRD-AVD-DWNAU-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.17","auaze-avdc-0b65-nic","Network Interface","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.25","auaze-avdc-465b-nic-6dcf","Network Interface","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.20","auaze-avdc-465b-nic","Network Interface","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.106","auaze-avdk-9920-nic","Network Interface","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.32","auaze-avdg-162b-nic","Network Interface","RG-PRD-AVD-DWNAU-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-Secure-AZE","sNET01-PRD-AVD-Secure-Support-Partners-Host-AZE","10.150.120.51","auaze-avdu-b2c1-nic-d3a7","Network Interface","RG-PRD-AVD-Secure-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-Secure-AZE","sNET01-PRD-AVD-Secure-Support-Partners-Host-AZE","10.150.120.39","auaze-avdv-9146-nic","Network Interface","RG-PRD-AVD-Secure-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","No tags","australiaeast","Production"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","RG-DEV-DYN-ODS-NETWORK-AZE","vNET01-DEV-DYN-ODS-AZE","sNET-DEV-corp-dv-ods-core-AZE","10.150.186.56","pepkvdevadsfdnaze01-azevault.nic.e73f2f51-17b1-4a24-a2b7-086e0aaa4c11","Network Interface","RG-DEV-ADS-FOUNDATION-AZE","c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","No tags","australiaeast","Production"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","RG-DEV-DYN-ODS-NETWORK-AZE","vNET01-DEV-DYN-ODS-AZE","sNET-DEV-corp-dv-ods-core-AZE","10.150.186.57","pepkvdevadsfdnaze02-azevault.nic.0442491b-e2b0-4a22-b9ae-5add63d75a7c","Network Interface","RG-DEV-ADS-FOUNDATION-AZE","c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","No tags","australiaeast","Production"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","RG-DEV-DYN-ODS-NETWORK-AZE","vNET01-DEV-DYN-ODS-AZE","sNET-DEV-corp-dv-ods-core-AZE","10.150.186.52","pepslrsdevadsfdnaze02-azeblob.nic.36afed16-4612-422f-a019-395df5bd5715","Network Interface","RG-DEV-ADS-FOUNDATION-AZE","c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","No tags","australiaeast","Production"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","RG-DEV-DYN-ODS-NETWORK-AZE","vNET01-DEV-DYN-ODS-AZE","sNET-DEV-corp-dv-ods-core-AZE","10.150.186.53","pepslrsdevadsfdnaze03-azeblob.nic.1770b66b-c187-413c-acf9-9740c1ac8288","Network Interface","RG-DEV-ADS-FOUNDATION-AZE","c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","No tags","australiaeast","Production"
