"SubscriptionId","SubscriptionName","VNetName","SubnetName","AddressPrefix","TotalConnectedResources","ConnectedVMs","ConnectedDevices"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-TRN-ISE-003","10.150.170.64/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-TRN-ISE-004","10.150.170.96/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-TRN-ISE-001","10.150.170.0/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-SIT-FunApp","10.150.173.224/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-TRN-FAPP-001","10.150.169.32/28","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-POSTPROD-ISE-002","10.150.171.32/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-SIT-IRVMs","10.150.168.96/27","1","1","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","spare","10.150.175.224/27","1","1","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-SIT-LASTD-001","10.150.135.0/24","1","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-UAT-LASTD-001","10.150.134.0/24","1","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-DEV-LASTD-001","10.150.172.0/24","1","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-SIT-APIM","10.150.174.128/27","2","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","AzureBastionSubnet","10.150.169.64/26","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-DEV-APIM","10.150.175.128/27","2","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-DEV-PEP","10.150.169.224/27","20","0","20"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNet-GRP-UAT-APIM","10.150.173.128/27","2","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNET-UAT-APPS-PEP-AZE","10.150.130.0/27","3","0","3"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNET-DEV-ASE-APPS-AZE","10.150.131.0/24","1","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNET-DEV-APPS-PEP-AZE","10.150.132.0/27","3","0","3"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-AIS-NonProd-AUEast","sNET-UAT-ASE-APPS-AZE","10.150.129.0/24","1","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-NonProd-SQLMI-AZE","sNET01-NonProd-SQLMI-AZE","10.150.185.0/25","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-NonProd-SQLMI-AZE","sNET01-NonProd-SQLMI01-AZE","10.150.185.128/26","1","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET-NonProd-SQLMI-AZE","test","10.150.185.192/26","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET01-SPL-NonProd-External-AUEast","10.150.166.0/23","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET01-SPL-NonProd-Backend-AUEast","10.150.162.0/23","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-AppGw","10.150.160.160/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-Test","10.150.161.0/29","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-SBus","10.150.160.192/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-APIM","10.150.160.128/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-ISE-004","10.150.160.96/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-ISE-003","10.150.160.64/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-ISE-001","10.150.160.0/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNet-DEV-ISE-002","10.150.160.32/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-TST-EDWingest-AZE","10.150.161.192/28","7","2","5"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-TST-EDWstore-AZE","10.150.161.208/28","3","0","3"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-TST-EDWprocess-AZE","10.150.161.224/28","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-TST-EDWpresent-AZE","10.150.161.240/28","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-DEV-EDWstore-AZE","10.150.161.144/28","3","0","3"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-DEV-EDWprocess-AZE","10.150.161.160/28","1","0","1"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-DEV-EDWpresent-AZE","10.150.161.176/28","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-GRP-DEV-EDWingest-AZE","10.150.161.128/28","8","2","6"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-DEV-NZDYNLEGPBIEMBED-AZE","10.150.161.32/27","3","0","3"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-DEV-NZDYNLEGVNETINT-AZE","10.150.160.224/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-TST-NZDYNLEGVNETINT-AZE","10.150.161.64/27","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET-TST-NZDYNLEGPBIEMBED-AZE","10.150.161.96/27","1","0","1"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-SPL-NonProd-AUEast","sNET01-SPL-NonProd-Internal-AUEast","10.150.164.0/23","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-DYN-ODS-AZE","sNET-TST-corp-dv-ods-core-AZE","10.150.186.112/28","9","0","9"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-DYN-ODS-AZE","sNET-TST-dyn-ods-core-AZE","10.150.186.64/27","9","0","9"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-DYN-ODS-AZE","sNET-TST-dyn-ods-powerbi-AZE","10.150.186.96/28","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-GRP-NPD-EAS-TST-AZE","sNET-GRP-TST-EAS-internal-AZE","10.150.184.32/28","2","1","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-GRP-NPD-EAS-TST-AZE","sNET-GRP-TST-EAS-backend-AZE","10.150.184.48/28","1","0","1"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-explore-AZE","10.150.213.0/24","2","0","1"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-funcapp01-AZE","10.150.211.0/24","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-funcapp02-AZE","10.150.208.128/27","1","0","1"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-logicapp01-AZE","10.150.212.0/24","0","0","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-logicapp02-AZE","10.150.208.160/27","1","0","1"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-dbwprv-AZE","10.150.210.0/24","1","1","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-dbwpublic-AZE","10.150.209.0/24","1","1","0"
"c4b9d367-0a3e-4a15-9a23-9b2480aa8ec0","GRP_NONPRD_SUB","vNET01-TST-RDS-DD-AZE","sNET-TST-RDS-DD-core-AZE","10.150.208.0/25","26","0","26"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET-Prod-ORADB01-AZE","sNET-Prod-NETAPP01-AZE","10.150.48.96/27","1","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET-Prod-ORADB01-AZE","sNET-Prod-ORADB01-AZE","10.150.48.64/27","6","0","6"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-DYN-ODS-AZE","sNET-PRD-corp-dv-ods-core-AZE","10.150.52.48/28","9","0","9"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-DYN-ODS-AZE","sNET-PRD-dyn-ods-core-AZE","10.150.52.0/27","9","0","9"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-DYN-ODS-AZE","sNET-PRD-dyn-ods-powerbi-AZE","10.150.52.32/28","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-GRP-PRD-EAS-PRD-AZE","sNET-GRP-PRD-EAS-internal-AZE","10.150.48.0/28","2","1","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-GRP-PRD-EAS-PRD-AZE","sNET-GRP-PRD-EAS-backend-AZE","10.150.48.16/28","1","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET02-GRP-PRD-EAS-PRD-AZE","sNET-GRP-PRD-EAS-ASRtest-AZE","10.150.48.32/28","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-core-AZE","10.150.64.0/25","26","0","26"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-explore-AZE","10.150.69.0/24","2","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-funcapp01-AZE","10.150.67.0/24","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-funcapp02-AZE","10.150.64.128/27","1","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-logicapp01-AZE","10.150.68.0/24","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-logicapp02-AZE","10.150.64.160/27","1","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-dbwprv-AZE","10.150.66.0/24","1","1","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-PRD-RDS-DD-AZE","sNET-PRD-RDS-DD-dbwpublic-AZE","10.150.65.0/24","1","1","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-AppGW","10.150.39.160/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-SBUS","10.150.39.192/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","spare","10.150.39.224/28","1","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-ISE-001","10.150.39.0/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-ISE-002","10.150.39.32/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-ISE-003","10.150.39.64/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-ISE-004","10.150.39.96/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNET-GRP-PRD-FAPP-001","10.150.32.32/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-IRVMs","10.150.32.64/27","1","1","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNET-GRP-PRD-PEP","10.150.32.0/27","14","0","14"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PROD-SFTP","10.150.33.0/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-APIM-STV2","10.150.35.0/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-APIM","10.150.39.128/27","3","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNET-PRD-ASE-APPS-AZE","10.150.36.0/24","1","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","AzureBastionSubnet","10.150.32.128/26","1","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNet-GRP-PRD-LASTD-001","10.150.34.0/24","1","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-AIS-Prod-AUEast","sNET-PRD-APPS-PEP-AZE","10.150.37.0/27","3","0","3"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET-Prod-SQLMI-AZE","sNET01-Prod-SQLMI-AZE","10.150.48.128/25","2","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET01-SPL-Prod-External-AUEast","10.150.30.0/23","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET01-SPL-Prod-Internal-AUEast","10.150.28.0/23","1","1","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET01-SPL-Prod-Backend-AUEast","10.150.26.0/23","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET-GRP-PRD-EDWingest-AZE","10.150.25.192/28","7","2","5"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET-GRP-PRD-EDWstore-AZE","10.150.25.208/28","3","0","3"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET-GRP-PRD-EDWprocess-AZE","10.150.25.224/28","1","0","1"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET-GRP-PRD-EDWpresent-AZE","10.150.25.240/28","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET-PRD-NZDYNLEGVNETINT-AZE","10.150.25.128/27","0","0","0"
"3eec82b4-e883-44ff-af95-6216fdd479f9","GRP_PRD_SUB","vNET01-SPL-Prod-AUEast","sNET-PRD-NZDYNLEGPBIEMBED-AZE","10.150.25.160/27","1","0","1"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","workers-vnet","public-subnet","10.139.0.0/18","2","2","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","workers-vnet","private-subnet","10.139.64.0/18","2","2","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","workers-vnet","public-subnet","10.139.0.0/18","2","2","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","workers-vnet","private-subnet","10.139.64.0/18","2","2","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","vNet02-Dev-IFCORE-AZE","sNet01-DEV-IFCORE-AZE","10.150.225.128/26","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","vNet02-Dev-IFCORE-AZE","sNet02-DEV-MGMT-AZE","10.150.225.192/27","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","vNet02-Dev-IFCORE-AZE","sNET03-DEV-DATABRICKSPVT-AZE","10.150.224.0/25","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","vNet02-Dev-IFCORE-AZE","sNET04-DEV-DATABRICKSPUB-AZE","10.150.224.128/25","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","vNet02-Dev-IFCORE-AZE","sNET05-DEV-FUNCAPPS-AZE","10.150.225.0/25","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","Vnet01-Tst-IFCORE-AZE","sNet01-TST-IFCORE-AZE","10.150.226.224/27","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","Vnet01-Tst-IFCORE-AZE","sNet02-TST-MGMT-AZE","10.150.226.192/28","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","Vnet01-Tst-IFCORE-AZE","sNET03-TST-DATABRICKSPVT-AZE","10.150.226.0/26","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","Vnet01-Tst-IFCORE-AZE","sNET04-TST-DATABRICKSPUB-AZE","10.150.226.64/26","0","0","0"
"a758cf94-32c5-4c44-b12c-f55aee733b9e","GRP_TNI_NonPrd_SUB","Vnet01-Tst-IFCORE-AZE","sNET05-TST-FUNCAPPS-AZE","10.150.226.128/26","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","workers-vnet","public-subnet","10.139.0.0/18","2","2","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","workers-vnet","private-subnet","10.139.64.0/18","2","2","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET01-PRD-IFCORE-AZE","10.150.95.64/26","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET02-PRD-IFSHARED-AZE","10.150.95.0/28","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET03-PRD-MGMT-AZE","10.150.95.16/28","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET04-PRD-SHIRS-AZE","10.150.95.32/28","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET05-PRD-DATABRICKSPVT-AZE","10.150.92.0/24","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET06-PRD-DATABRICKSPUB-AZE","10.150.93.0/24","0","0","0"
"8dc30744-b433-4c4f-b73d-20f674f5f6e7","GRP_TNI_PRD_SUB","vNET01-PRD-IFCORE-AZE","sNET07-PRD-FUNCAPPS-AZE","10.150.94.0/24","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","repair-AUAZEDH_VNET","repair-AUAZEDH_Subnet","10.0.0.0/24","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","repair-auazedw_VNET","repair-auazedw_Subnet","10.0.0.0/24","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","repair-NZAZEDH_VNET","repair-NZAZEDH_Subnet","10.0.0.0/24","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","repair-nzazedh_VNET","repair-nzazedh_Subnet","10.0.0.0/24","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-HUB-NonProd-Test-AUEast","sNET01-HUB-NonProd-Test-AUEast","10.150.170.0/24","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET-HUB-NonProd-External-AUEast","10.150.140.0/23","20","11","6"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNet01-HUB-NonProd-Management-AUEast","10.150.143.128/26","1","1","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET-HUB-NonProd-BackEnd-AUEast","10.150.136.0/23","28","3","25"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET-HUB-NonProd-Internal-AUEast","10.150.138.0/23","48","21","27"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET01-NONPRD-HubEAG-AZE","10.150.192.0/25","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET03-NONPRD-HubIAG-AZE","10.150.193.0/25","1","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET04-NONPRD-HubIAGv1-AZE","10.150.193.128/25","1","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","AzureBastionSubnet","10.150.142.0/26","0","0","0"
"6a98632c-f5b5-44c3-b71e-cbd3710c778f","HUB_NONPRD_SUB","vNET01-NonProd-AUEast","sNET02-NONPRD-HubIAG-AZE","10.150.192.128/25","1","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","repair-NZAZEDH_VNET","repair-NZAZEDH_Subnet","10.0.0.0/24","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-HUB-PRD-ActiveDirectory-AZE","sNET02-HUB-PRD-ActiveDirectory-AZE","10.150.51.192/26","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-HUB-PRD-ActiveDirectory-AZE","sNET01-HUB-PRD-ActiveDirectory-AZE","10.150.51.128/26","1","1","0"
